,Time,Hip/Shoulder Separation,Shoulder Abduction,Shoulder Horizontal Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Pelvis Lateral Tilt,Pelvis Forward Tilt,Pelvis Angular Velocity,Torso Angular Velocity,Arm Angular Velocity
59,59,0.4736387113563908,81.61921973473221,104.91358302486344,118.66541394903366,-6.656590305119483,22.539088973912914,3.7772410119670212,19.367365950933745,-25.935394098605137,-20.156043881317867,25.530315043672484
60,60,0.4689744653608366,81.60100317605414,104.92893423731283,118.69107380807749,-6.660203016986129,22.555689402290326,3.778213653374058,19.368464763335624,-25.876712327818968,-20.30939159928586,25.78789589779526
61,61,0.4645161393066036,81.58253025413806,104.9444636875478,118.71699451352508,-6.6639775297713095,22.572055086405374,3.779160150018972,19.36963685489789,-25.820974754218284,-20.46588320743388,26.038781393889753
62,62,0.460259548797248,81.56380288500469,104.96016577871066,118.74316963260766,-6.6679187212368,22.588198801582948,3.78009333485315,19.370877144896205,-25.7686814458282,-20.623115031881856,26.278558888567687
63,63,0.4561960980655089,81.54483082130297,104.97602734347122,118.7695847351785,-6.672028482773692,22.60413802457083,3.7810227132435106,19.372175583824546,-25.720260199516353,-20.77854355796272,26.503149096984792
64,64,0.4523156556386572,81.52562654195948,104.99203258250357,118.7962226075949,-6.676307665520359,22.61989186847557,3.7819566331684307,19.373520396280373,-25.676113656249942,-20.929576740258486,26.708589223281706
65,65,0.44860597801737373,81.50620444202552,105.00816552810329,118.82306279089042,-6.680755068889395,22.635481377719504,3.78290286990743,19.37490126977128,-25.636613289161556,-21.073706205049305,26.8915130866296
66,66,0.44504875087421586,81.48658442042836,105.02440973582505,118.85007549893487,-6.685363593490171,22.650933147446114,3.7838675547092437,19.376312104863427,-25.602040989481186,-21.208664401161418,27.050270338231762
67,67,0.4416245861939397,81.46678743218456,105.0407487159705,118.87722934777901,-6.690125023586836,22.66627479921178,3.7848565360679087,19.3777475376705,-25.57266197418564,-21.33223257787048,27.18353440508471
68,68,0.43831476922725826,81.44683878228527,105.05716837552488,118.90449709497345,-6.695027412724899,22.681536021666016,3.7858763253367944,19.379201162581303,-25.548701548183274,-21.44253778851468,27.2910072303583
69,69,0.4351016287871185,81.42677051818221,105.0736583363331,118.93185791739354,-6.700053031835976,22.696749707452707,3.7869344613012483,19.380664959311122,-25.530323152676395,-21.538243082729107,27.37398495729104
70,70,0.4319674119560344,81.40661534174762,105.0902087732618,118.95929143472293,-6.705183729910459,22.711948963705996,3.788038381127879,19.382130811144673,-25.517683000924453,-21.618093237759226,27.433925588137765
71,71,0.42889128706240714,81.38640729091172,105.10681405232356,118.98677530284736,-6.710402711097957,22.72716580029517,3.789192111103639,19.38359136371823,-25.510903083683967,-21.681472488307968,27.472730961901995
72,72,0.4258497593946489,81.36618155925912,105.12347216476002,119.01428547901973,-6.715694351724569,22.74243127798475,3.79039672719578,19.385039922081745,-25.51007579016146,-21.728318182681154,27.492686824507537
