,Time,Hip/Shoulder Separation,Elbow Flexion,Shoulder External Rotaion,Shoulder Horizontal Abduction,Shoulder Abduction,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
10,10,6.490535987639865,19.45696985579947,21.041720486610135,22.040046950767795,13.183421657805983,25.355825865223984,172.24006401140286,4.776993807407829,7.87537891311439,39.95032236434553,37.584995699049635,126.74185168656166,61.76230961129151
11,11,6.480541272988748,19.61354286441416,20.97478036042948,21.969774549124388,13.16691722159814,25.47992179659951,170.11416451892546,4.790221044847343,7.851349867243395,39.98789690323236,38.00858694294998,127.38261976015791,61.96898171136231
12,12,6.469615568984006,19.771054358288342,20.908351507667362,21.899396790140585,13.150335171821832,25.60101856615641,168.03650963733983,4.803673664171551,7.827095014650822,40.03861424989432,38.45163512547332,128.00427922332918,62.16454628813822
13,13,6.457818083582463,19.929407211013025,20.842456161893253,21.828876951184565,13.133688358385577,25.718927102469756,166.01252495104842,4.817370645673425,7.80259506493052,40.098226537076265,38.90915205122488,128.6088212222985,62.34327524051506
14,14,6.445217738701229,20.088515686476573,20.777124801548492,21.75819665043396,13.11700417080307,25.833459375518398,164.04773536161568,4.83134008238951,7.777827176368724,40.1623123087147,39.37478464988958,129.19974966604892,62.50088302985039
15,15,6.431898106574862,20.248280479743443,20.71238969677571,21.687350500260106,13.1002877271681,25.944419669902537,162.14795376097345,4.84560309799208,7.752785435379344,40.22658155234887,39.841269275841235,129.78199180823287,62.634688996582
16,16,6.417956357961472,20.408588946895748,20.648285909059695,21.616349161897574,13.083521685623891,26.0516024555345,160.31944649915013,4.860177382567973,7.727480139512833,40.28730566469572,40.30098233776031,130.36182177535935,62.743790600041606
17,17,6.403495200080541,20.569341084508565,20.584860921139867,21.545231952191823,13.0667014656753,26.15479904887836,158.56912393876925,4.8751030845608705,7.701915861731192,40.34180291289071,40.74668105092262,130.9467164301673,62.829306519453894
18,18,6.388615236357957,20.730434150283283,20.522170879281372,21.47405259743978,13.049816416245939,26.25380284367039,156.9047372170699,4.890405156917117,7.67610798909705,40.38865511145714,41.172133917494506,131.54501585799076,62.8941381377745
19,19,6.373411429295043,20.891763005878854,20.46028389692143,21.40288139900123,13.032845478139667,26.3484084266537,155.33501619122757,4.906093490492959,7.650086834831132,40.42795484169042,41.572712020931476,132.16558668140803,62.94287419795712
20,20,6.357971072829682,21.053239770728,20.399292443220506,21.331825270853656,13.015763602222561,26.438411118376127,153.86977351770605,4.922201478641025,7.623892863406185,40.46144880816727,41.94606507760129,132.81731904676258,62.98171556462347
21,21,6.342389995934583,21.214781901270875,20.33928779120152,21.26100475652547,12.998546250758702,26.523612111964113,152.51983168287688,4.938751890707102,7.597573241689557,40.49240889210606,42.29235764866627,133.5085843430953,63.018052901018976
22,22,6.326766957019839,21.376311347905542,20.280362430150007,21.190551552126266,12.981167718121236,26.603815489975062,151.29691030133426,4.955753950712572,7.571179149347676,40.52545240131421,42.614310179174026,134.2466835598718,63.06025476339952
23,23,6.311172616037292,21.537765170700172,20.22263988308685,21.120622518211274,12.96358955246891,26.678817335746643,150.21345672636568,4.9732292165557075,7.544761306159492,40.566132493796914,42.917116369783855,135.0371235101789,63.11739443047646
24,24,6.2956752923168855,21.699091209827124,20.166246317916336,21.0513792754482,12.945787255413297,26.7484451300781,149.28218770624284,4.991191786621214,7.518373627371463,40.62039258373044,43.20775103802121,135.88311759221173,63.19876536015445
25,25,6.280342805890903,21.86024748003719,20.111309532643737,20.982986724373376,12.92775081796663,26.812558005792734,148.5156211283923,5.00964626173297,7.4920750240482095,40.69400988831298,43.49407229839762,136.78510785577402,63.31349199774579
26,26,6.265222522060781,22.021205444912496,20.057984641573352,20.915625417383033,12.909458249338611,26.871005288515466,147.9255558845443,5.028601127416196,7.465931507083979,40.79188269907299,43.78376713905198,137.7402454960886,63.46998609839301
27,27,6.250358871265606,22.18193776860462,20.006420531781718,20.849458561598425,12.890905997719496,26.92366308315223,147.52242285956473,5.048063812102142,7.439995161102775,40.91746635763247,44.08300328600417,138.74232175031838,63.675370911476904
28,28,6.235795771053146,22.342417955255645,19.9567566538896,20.784629474127158,12.872109580898757,26.97044064259843,147.31469961761874,5.068038860782443,7.414305893240412,41.07236622082632,44.39525751021441,139.78172657344155,63.934912166764555
29,29,6.221565668587391,22.50263248752425,19.909148042301887,20.721287162540296,12.853073027130371,27.011260086758874,147.30837287064395,5.088529349950616,7.3889169845742755,41.25601575628225,44.72042417003793,140.84552262154617,64.2514344656432
30,30,6.207691636148161,22.662566349761555,19.863734927530498,20.659558424023224,12.833814086490436,27.046067956041714,147.5064916885611,5.109531066774527,7.363862390303735,41.46576003696326,45.05435020259824,141.9179962857048,64.62497505246266
31,31,6.1941907467359965,22.822200479613688,19.820637822044855,20.599540608813786,12.814367114288366,27.07484014280922,147.9088789873721,5.131035751667041,7.339154034852795,41.69714228267847,45.38895598611773,142.98114167470257,65.05259136289693
32,32,6.181083289065171,22.981518034607067,19.779977291307652,20.54131100705624,12.794764770792446,27.09758435897357,148.51201239195484,5.153047563290696,7.314806488092607,41.944355896366346,45.71300516162917,144.01533056410875,65.52851102724115
33,33,6.168366129433024,23.140487078533106,19.741856790404956,20.484919246749442,12.7750564450868,27.114330547781183,149.30913719112849,5.175566570695512,7.290818159524218,42.20100816988293,46.01345812576669,145.00018456632966,66.04462598749487
34,34,6.156018405064001,23.299058267682515,19.70635608630854,20.430386762444282,12.75530070584865,27.12512876221775,150.2905050132312,5.198587280130956,7.267169484443762,42.4608185191634,46.277126534422045,145.9152924706486,66.59123861519112
35,35,6.144046222415443,23.45717603581669,19.67353497834145,20.3777157185444,12.735525557647987,27.130052291001135,151.44378639839627,5.222108898255246,7.243837700790334,42.71827808570552,46.49263236114388,146.74114029647535,67.15824178367376
36,36,6.13243142052814,23.614780393231083,19.643435051581186,20.326881825036537,12.715777262374377,27.129203361014827,152.75461366931793,5.246132490279484,7.220776435921148,42.969214535734984,46.652163379041674,147.45980398311394,67.73626039972842
37,37,6.121126916149301,23.771798353074896,19.6160723888263,20.27783403256658,12.696118370207406,27.122708530436867,154.20713871667442,5.2706596536877575,7.197918525905449,43.21101217344541,46.7529032380797,148.05550986102293,68.31781834286537
38,38,6.110096184050074,23.928119115449938,19.59141805055829,20.23050330073032,12.676572669241262,27.11069746564799,155.78469137073583,5.295688394805212,7.17520672198181,43.44260844081917,46.79813334399234,148.5154015626404,68.89857424531641
39,39,6.099298304256661,24.083632658831483,19.569435606857976,20.184819691777967,12.65716120977946,27.093321425872844,157.47034359130097,5.32122476270751,7.152576377913542,43.66418366612774,46.797265883209825,148.82975736752954,69.47789604328403
40,40,6.088685138027761,24.238228128859767,19.550078637037537,20.140714095935618,12.637909851761057,27.07075598522143,159.24741046129867,5.347283244977454,7.129951067959335,43.87655258469233,46.765270941173725,148.99221654038521,70.0591551062686
41,41,6.078210653187703,24.391752776973703,19.53324710689516,20.098106589504994,12.618833041259421,27.04318667073394,161.09999116362965,5.373874884616652,7.107249078791396,44.080483623153185,46.72140851751323,149.00018514518513,70.64962517895034
