Time,Hip/Shoulder Separation,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Pelvis Lateral Tilt,Pelvis Forward Tilt,Hand Angular Velocity,Arm Angular Velocity,Torso Angular Velocity,Pelvis Angular Velocity,Total Force X,Total Force Y,Total Force Z,Front Force Y,Front Force Z,Back Force Y,Back Force Z,Front Torque,Back Torque
423,24.65675916,42.37307922,58.9327609,145.20237882,2.632623044,28.31569535,8.192393561,9.289416038,-7.631249998,-104.6875,-54.64375,74.85,8.193908691,128.6851654,662.4726563,-0.4195404053,-1.982421875,-9.379882813,664.4550781,-0.24574008850102022,-2.402780039992359
424,24.80727742,42.41260781,59.01004179,145.21699113,2.714265689,28.31862813,8.198699776,9.299354501,-7.335937499,-105.5625,-54.34375,75.0625,8.339141846,129.3246613,662.8144531,-0.407333374,-1.357421875,-8.950134277,664.171875,-0.245099718944839,-2.3501011176011373
425,24.95971669,42.45091933,59.08746275,145.23243813,2.796900513,28.31955938,8.204508378,9.309497298,-7.133593749,-105.875,-54.4,75.325,8.202392578,129.3185883,662.4980469,-0.4192047119,-1.66015625,-9.385528564,664.1582031,-0.24480384968134752,-2.297905222953946
426,25.11215597,42.48923085,59.16488372,145.24788513,2.879535337,28.32049063,8.21031698,9.319640096,-6.931249999,-106.1875,-54.45625,75.5875,8.218383789,129.3682404,662.8398438,-0.4197235107,-1.33203125,-9.402313232,664.171875,-0.24488087566389838,-2.24621413685951
427,25.26459524,42.52754237,59.24230468,145.26333212,2.962170161,28.32142188,8.216125581,9.329782894,-6.728906249,-106.5,-54.5125,75.85,9.066131592,129.9423981,662.8183594,-0.4197235107,-1.33203125,-10.25006104,664.1503906,-0.24535854512292846,-2.195046651567727
428,25.41703452,42.56585389,59.31972565,145.27877912,3.044804985,28.32235313,8.221934183,9.339925691,-6.526562499,-106.8125,-54.56875,76.1125,9.036224365,130.556366,663.7597656,-0.4198913574,-0.703125,-10.23016357,664.4628906,-0.2462636756925243,-2.144418477470469
429,25.5694738,42.60416541,59.39714661,145.29422612,3.127439809,28.32328438,8.227742785,9.350068489,-6.32421875,-107.125,-54.625,76.375,9.036224365,130.556366,663.7597656,-0.4198913574,-0.703125,-10.23016357,664.4628906,-0.247621851698563,-2.0943421604870576
430,25.72363127,42.64143958,59.47449923,145.31047913999998,3.211095835,28.32216492,8.233099582,9.360435323,-6.284375,-107.3,-54.44375,76.725,9.050933838,130.5539246,663.1113281,-0.4192199707,-1.3515625,-10.23303223,664.4628906,-0.24945710353983527,-2.0448270117186813
431,25.87778873,42.67871376,59.55185185,145.32673217,3.294751861,28.32104546,8.238456379,9.370802156,-6.24453125,-107.475,-54.2625,77.075,10.05145264,131.1877289,662.046875,-0.4068145752,-1.685546875,-10.66165161,663.7324219,-0.251791570724578,-1.9958790511349296
432,26.0319462,42.71598794,59.62920447,145.3429852,3.378407887,28.319926,8.243813177,9.38116899,-6.2046875,-107.65,-54.08125,77.425,10.05145264,131.1877289,662.046875,-0.4068145752,-1.685546875,-10.66165161,663.7324219,-0.25464515074700056,-1.9475009670209402
433,26.18610367,42.75326211,59.70655709,145.35923822,3.462063913,28.31880654,8.249169974,9.391535823,-6.16484375,-107.825,-53.9,77.775,10.48919678,131.1730499,661.296875,-0.4068145752,-1.685546875,-11.09939575,662.9824219,-0.25803513650578686,-1.8996920926872316
434,26.34026114,42.79053629,59.78390971,145.37549125,3.545719939,28.31768708,8.254526771,9.401902657,-6.125000002,-108.0,-53.71875,78.125,9.904418945,132.4327393,661.9648438,-0.4188842773,-1.029296875,-11.08370972,662.9941406,-0.26197584527695705,-1.8524484015372593
435,26.49593245,42.82692895,59.86098527,145.39249182,3.630411038,28.31447629,8.259481437,9.412513833,-6.374218752,-107.9375,-53.94375,78.5125,10.90994263,132.4027405,661.6054688,-0.406829834,-1.376953125,-11.519104,662.9824219,-0.266478242327282,-1.805762521031086
436,26.65160375,42.86332162,59.93806083,145.40949238000002,3.715102137,28.31126551,8.264436102,9.42312501,-6.623437502,-107.875,-54.16875,78.9,11.35031128,132.4335632,660.8828125,-0.4069824219,-1.056640625,-11.9704895,661.9394531,-0.27154956218874,-1.7596237654857345
437,26.80727506,42.89971428,60.01513639,145.42649295,3.799793236,28.30805472,8.269390768,9.433736187,-6.872656252,-107.8125,-54.39375,79.2875,9.768249512,132.4010773,660.2832031,-0.4077606201,-1.3515625,-11.51373291,661.6347656,-0.2771929305383002,-1.7140181871549263
438,26.96294637,42.93610695,60.09221196,145.44349351,3.884484336,28.30484393,8.274345434,9.444347364,-7.121875002,-107.75,-54.61875,79.675,10.78353882,132.4382019,659.9824219,-0.4192199707,-1.3515625,-11.96563721,661.3339844,-0.2834069895630863,-1.6689286447120155
439,27.11861767,42.97249961,60.16928752,145.46049407,3.969175435,28.30163314,8.279300099,9.454958541,-7.371093753,-107.6875,-54.84375,80.0625,10.78448486,132.4431458,659.2441406,-0.4192199707,-1.3515625,-11.96658325,660.5957031,-0.2901855295844609,-1.62433488811673
440,27.27559604,43.00813458,60.24588263,145.47815787,4.054891676,28.2963009,8.283903688,9.465833976,-7.818750003,-107.4875,-54.78125,80.3625,11.81658936,132.6271973,658.0273438,-0.0008850097656,-1.392578125,-12.38388062,659.4199219,-0.2975171295881386,-1.5802136588376707
441,27.4325744,43.04376954,60.32247775,145.49582167,4.140607916,28.29096866,8.288507276,9.476709411,-8.266406253,-107.2875,-54.71875,80.6625,11.237854,132.6287231,658.1835938,-0.01327514648,-1.365234375,-12.37814331,659.5488281,-0.30538480928430706,-1.5365388044770076
442,27.58955277,43.0794045,60.39907286,145.51348547,4.226324157,28.28563642,8.293110864,9.487584846,-8.714062503,-107.0875,-54.65625,80.9625,11.68081665,133.2557526,657.1113281,-0.01359558105,-1.99609375,-12.82495117,659.1074219,-0.31376569548854455,-1.4932814069419071
443,27.74653113,43.11503946,60.47566797,145.53114926,4.312040397,28.28030418,8.297714452,9.498460281,-9.161718753,-106.8875,-54.59375,81.2625,12.12121582,133.8740082,656.6796875,0.01057434082,-1.392578125,-13.25186157,658.0722656,-0.3226307059502035,-1.450409923392687
444,27.9035095,43.15067443,60.55226309,145.54881306,4.397756638,28.27497194,8.30231804,9.509335716,-9.609375003,-106.6875,-54.53124999,81.5625,12.68069458,133.885788,656.0488281,-0.001205444336,-2.0234375,-13.25186157,658.0722656,-0.33194425418342866,-1.407890339307093
445,28.06158538,43.18564153,60.62819021,145.56703541000002,4.484453006,28.26750339,8.306621812,9.520494308,-10.0171875,-106.85,-53.55624999,82.0,12.38790894,134.3070984,655.0332031,-0.4080810547,-1.982421875,-14.13723755,657.015625,-0.341663979256261,-1.3656863332094107
446,28.21966127,43.22060864,60.70411733,145.58525776,4.571149374,28.26003485,8.310925583,9.5316529,-10.425,-107.0125,-52.58124999,82.4375,12.9284668,134.9280701,654.3144531,-0.4195556641,-1.671875,-14.11340332,655.9863281,-0.35174050470238166,-1.323759452927923
447,28.37773716,43.25557574,60.78004446,145.60348011,4.657845743,28.25256631,8.315229355,9.542811492,-10.8328125,-107.175,-51.60624999,82.875,12.9274292,134.9280548,654.0039063,-0.4195404053,-1.982421875,-14.11340332,655.9863281,-0.3621172306655161,-1.2820693035721002
448,28.53581305,43.29054285,60.85597158,145.62170246,4.744542111,28.24509776,8.319533127,9.553970084,-11.240625,-107.3375,-50.63124999,83.3125,13.38650513,135.1207275,653.2207031,-0.01309204102,-2.32421875,-14.52981567,655.5449219,-0.3727301631961278,-1.2405737476545915
449,28.69388893,43.32550995,60.9318987,145.63992481,4.831238479,28.23762922,8.323836898,9.565128676,-11.6484375,-107.5,-49.65625,83.75,14.37478638,136.1369781,652.4511719,-0.4065093994,-2.34765625,-14.97491455,654.7988281,-0.3835077845139569,-1.1992291178592636
450,28.85284927,43.35986878,61.00699663,145.65858828,4.918827328,28.22802947,8.327890653,9.576590574,-11.8515625,-107.525,-49.73125,83.8625,14.82617188,136.1686707,652.7792969,-0.4070129395,-2.01953125,-15.42712402,654.7988281,-0.3943709681388533,-1.1579904428703804
451,29.0118096,43.3942276,61.08209457,145.67725176,5.006416177,28.21842971,8.331944408,9.588052472,-12.0546875,-107.55,-49.80625,83.975,14.64508057,136.7636719,652.2089844,-0.4195556641,-1.671875,-15.83001709,653.8808594,-0.4052329429888464,-1.1168116865099507
452,29.17076993,43.42858642,61.1571925,145.69591523,5.094005025,28.20882996,8.335998163,9.59951437,-12.2578125,-107.575,-49.88125,84.0875,16.07473755,136.9712982,651.4472656,0.003189086914,-1.9921875,-16.6986084,653.4394531,-0.41599931065092755,-1.0756460003157697
453,29.32973026,43.46294524,61.23229043,145.71457871,5.181593874,28.19923021,8.340051919,9.610976268,-12.4609375,-107.6,-49.95625,84.2,16.09680176,137.377182,650.7890625,-0.4065093994,-2.34765625,-16.69692993,653.1367188,-0.42656811991968785,-1.0344459896882454
454,29.48869059,43.49730406,61.30738836,145.73324218,5.269182722,28.18963045,8.344105674,9.622438167,-12.6640625,-107.625,-50.03125,84.3125,16.99017334,137.3971252,650.3554688,-0.4061584473,-2.333984375,-17.58853149,652.6894531,-0.43683000238375247,-0.9931639937316792
455,29.64831188,43.53109941,61.38152383,145.75222489,5.357535594,28.1779278,8.347956425,9.63422122,-12.8125,-107.7625,-50.29375,84.7875,17.42401123,137.3791351,649.6289063,-0.4066619873,-2.005859375,-18.02316284,651.6347656,-0.4466683723671641,-0.951752378748511
456,29.80793317,43.56489476,61.45565929,145.7712076,5.445888465,28.16622514,8.351807177,9.646004272,-12.9609375,-107.9,-50.55625,85.2625,17.41943359,137.3770905,649.3242188,-0.4066619873,-2.005859375,-18.01858521,651.3300781,-0.4559596939174175,-0.9101638449658713
457,29.96755446,43.59869011,61.52979475,145.79019031,5.534241337,28.15452249,8.355657929,9.657787325,-13.109375,-108.0375,-50.81875,85.7375,17.3963623,137.9871063,649.3320313,-0.4066619873,-2.005859375,-17.99551392,651.3378906,-0.4645738168051498,-0.8683517455884912
458,30.12717575,43.63248546,61.60393022,145.80917302,5.622594209,28.14281983,8.359508681,9.669570378,-13.2578125,-108.175,-51.08125,86.2125,17.30728149,139.0815277,648.2578125,-0.8290863037,-2.34765625,-18.45742798,650.6054688,-0.47237438272751403,-0.8262704168137796
459,30.28679704,43.6662808,61.67806568,145.82815573,5.71094708,28.13111718,8.363359433,9.681353431,-13.40625,-108.3125,-51.34375,86.6875,17.28170776,139.6882324,648.2910156,-0.8295898438,-2.01953125,-18.43267822,650.3105469,-0.4792193021613664,-0.7838755170547269
460,30.44683843,43.69955859,61.75113718,145.84733965,5.799899247,28.11736721,8.367050876,9.693469862,-13.65,-108.325,-50.80625,86.975,18.27532959,139.2489166,648.578125,-0.4061737061,-2.025390625,-18.87265015,650.6035156,-0.48496130169632307,-0.7411243732463639
461,30.60687983,43.73283639,61.82420867,145.86652357,5.888851413,28.10361725,8.37074232,9.705586292,-13.89375,-108.3375,-50.26875,87.2625,17.68432617,139.4649658,648.6191406,0.0153503418,-1.98828125,-18.87997437,650.6074219,-0.489448541292404,-0.6979763317105221
462,30.76692122,43.76611418,61.89728016,145.88570749000002,5.977803579,28.08986729,8.374433764,9.717702723,-14.1375,-108.35,-49.73125,87.55,17.68432617,139.4649658,648.6191406,0.0153503418,-1.98828125,-18.87997437,650.6074219,-0.4925253006810262,-0.6543931106347167
463,30.92696262,43.79939197,61.97035166,145.90489141,6.066755746,28.07611732,8.378125208,9.729819154,-14.38125,-108.3625,-49.19375,87.8375,19.11416626,140.1029968,648.1875,0.003875732422,-1.677734375,-19.74542236,649.8652344,-0.49403273373240786,-0.610339150876701
464,31.08700401,43.83266976,62.04342315,145.92407533,6.155707912,28.06236736,8.381816652,9.741935585,-14.625,-108.375,-48.65624999,88.125,18.97167969,141.1111145,648.9394531,-0.4192199707,-1.3515625,-20.15377808,650.2910156,-0.4938096887030585,-0.5657819616549471
465,31.24720688,43.86548376,62.11536315,145.94335562,6.24506457,28.04665242,8.38539101,9.754393461,-14.790625,-108.425,-47.84374999,88.4,18.97167969,141.1111145,648.9394531,-0.4192199707,-1.3515625,-20.15377808,650.2910156,-0.49169359086247344,-0.520692457744775
466,31.40740975,43.89829777,62.18730314,145.96263592,6.334421228,28.03093748,8.388965369,9.766851338,-14.95625,-108.475,-47.03124999,88.675,19.02441406,140.7099762,647.5585938,-0.0131072998,-1.994140625,-20.1546936,649.5527344,-0.48752138248810406,-0.4750452849239402
467,31.56761262,43.93111178,62.25924313,145.98191621,6.423777886,28.01522254,8.392539727,9.779309214,-15.121875,-108.525,-46.21874999,88.95,20.47018433,140.5138092,647.0898438,-0.4066619873,-2.005859375,-21.06933594,649.0957031,-0.4811305140824293,-0.4288191304187646
468,31.72781549,43.96392578,62.33118313,146.0011965,6.513134544,27.9995076,8.396114086,9.791767091,-15.2875,-108.575,-45.40624999,89.225,19.78494263,140.6970825,646.7910156,-0.001647949219,-1.99609375,-21.47857666,648.7871094,-0.47235998007683594,-0.3819970149595913
469,31.88801836,43.99673979,62.40312312,146.02047679,6.602491201,27.98379266,8.399688444,9.804224967,-15.453125,-108.625,-44.59374999,89.5,21.78485107,141.3161469,647.4960938,-0.0007171630859,-2.021484375,-22.3421936,649.5175781,-0.4610513920615527,-0.3345665628928709
470,32.048104,44.02915874,62.47388989,146.03977073,6.692039731,27.96621421,8.403189601,9.817023445,-15.6625,-108.9375,-43.73749999,89.925,22.17721558,142.3401489,648.1328125,-0.406829834,-1.376953125,-22.78637695,649.5097656,-0.4470500824066834,-0.28652024675423543
471,32.20818963,44.06157769,62.54465667,146.05906466,6.781588261,27.94863576,8.406690759,9.829821923,-15.871875,-109.25,-42.88124999,90.35,22.63247681,142.3751526,648.4355469,-0.406829834,-1.376953125,-23.24163818,649.8125,-0.43020623082302817,-0.23785560279816084
472,32.36827526,44.09399664,62.61542344,146.0783586,6.871136791,27.93105732,8.410191916,9.842620401,-16.08125,-109.5625,-42.02499999,90.775,23.49249268,142.9963989,648.125,-0.406829834,-1.376953125,-24.10165405,649.5019531,-0.4103760059370827,-0.18857541414561216
473,32.52836089,44.12641559,62.68619021,146.09765254,6.960685321,27.91347887,8.413693073,9.855418879,-16.290625,-109.875,-41.16874999,91.2,23.9352417,143.6160278,648.1152344,-0.406829834,-1.376953125,-24.54440308,649.4921875,-0.3874227133744914,-0.13868785843988957
474,32.68844652,44.15883454,62.75695698,146.11694648,7.050233851,27.89590042,8.41719423,9.868217357,-16.5,-110.1875,-40.3125,91.625,24.80276489,144.2463226,647.3671875,-0.4068145752,-1.685546875,-25.41296387,649.0527344,-0.36121794119578343,-0.08820661723016267
475,32.84810878,44.19095301,62.82652032,146.13620164,7.139764295,27.87657039,8.420672082,9.881346666,-16.640625,-110.125,-39.93125,92.2125,25.24014282,144.2316895,646.9257813,-0.406829834,-1.376953125,-25.8493042,648.3027344,-0.3316426928399176,-0.03715094474242825
476,33.00777105,44.22307149,62.89608366,146.15545679000002,7.22929474,27.85724036,8.424149934,9.894475974,-16.78125,-110.0625,-39.55,92.8,25.6713562,144.8766327,646.9257813,-0.4068145752,-1.685546875,-26.28155518,648.6113281,-0.2985884970509613,0.01445430576708562
477,33.16743331,44.25518997,62.96564701,146.17471195000002,7.318825185,27.83791032,8.427627786,9.907605282,-16.921875,-110.0,-39.16875,93.3875,26.11410522,145.4962921,646.9179688,-0.4068145752,-1.685546875,-26.7243042,648.6035156,-0.26195848362975155,0.0665786992730186
478,33.32709558,44.28730845,63.03521035,146.19396711000002,7.408355629,27.81858029,8.431105638,9.920734591,-17.0625,-109.9375,-38.7875,93.975,26.13665771,145.7033386,646.4980469,-0.0005493164063,-1.37890625,-26.70217896,647.8769531,-0.22166841328694611,0.11918628042059201
479,33.48675784,44.31942692,63.10477369,146.21322227000002,7.497886074,27.79925026,8.434583489,9.933863899,-17.203125,-109.875,-38.40625,94.5625,26.97891235,146.1190491,646.1796875,-0.406829834,-1.376953125,-27.58807373,647.5566406,-0.1776476493960109,0.1722356790943829
480,33.64565241,44.35137857,63.17309588,146.23242345,7.587221039,27.77828278,8.43809857,9.947307579,-17.309375,-109.875,-38.775,94.675,26.3760376,146.7347412,646.3261719,-0.4195556641,-1.671875,-27.56097412,647.9980469,-0.12984005908707927,0.22568025946218465
481,33.80454697,44.38333022,63.24141807,146.25162463,7.676556005,27.75731531,8.441613651,9.96075126,-17.415625,-109.875,-39.14375,94.7875,26.81549072,146.7238464,645.8808594,-0.4195556641,-1.671875,-28.00042725,647.5527344,-0.078204830931951,0.27946831122600013
482,33.96344154,44.41528186,63.30974026,146.27082582,7.76589097,27.73634783,8.445128731,9.97419494,-17.521875,-109.875,-39.5125,94.9,27.68707275,147.9805908,645.8964844,-0.4192199707,-1.3515625,-28.86917114,647.2480469,-0.022717196506728536,0.3335432812295855
483,34.1223361,44.44723351,63.37806245,146.290027,7.855225936,27.71538035,8.448643812,9.98763862,-17.628125,-109.875,-39.88125,95.0125,28.2640686,147.9752502,645.4375,-0.406829834,-1.376953125,-28.87322998,646.8144531,0.036630956553837704,0.3878440430787077
484,34.28123067,44.47918515,63.44638465,146.30922818,7.944560901,27.69441288,8.452158893,10.0010823,-17.734375,-109.875,-40.25000001,95.125,28.71472168,148.1581268,645.1308594,-0.001388549805,-1.373046875,-29.28384399,646.5039063,0.09983059176219572,0.4423052020111643
485,34.43896761,44.51115811,63.51340445,146.32840194,8.033586477,27.67191884,8.455787923,10.01481456,-17.834375,-109.7125,-42.03125001,95.3625,28.52639771,149.8543396,644.4453125,-0.4193725586,-1.03125,-29.71954346,645.4765625,0.1668551621449149,0.496857431830963
486,34.59670455,44.54313107,63.58042425,146.3475757,8.122612052,27.64942481,8.459416954,10.02854681,-17.934375,-109.55,-43.81250001,95.6,28.00891113,149.4439545,644.0,-0.001968383789,-1.044921875,-29.72360229,645.0449219,0.23766038973503087,0.5514278402536689
487,34.75444148,44.57510403,63.64744405,146.36674946,8.211637628,27.62693077,8.463045985,10.04227907,-18.034375,-109.3875,-45.59375001,95.8375,29.15719604,149.6501007,643.5625,0.4051361084,-0.75390625,-29.70288086,644.3164063,0.3121841951655101,0.6059403585398264
488,34.91217842,44.60707699,63.71446385,146.38592323,8.300663203,27.60443674,8.466675015,10.05601132,-18.134375,-109.225,-47.37500001,96.075,29.01580811,150.867981,643.4785156,0.4163818359,0.203125,-30.12182617,643.2753906,0.39034678521831023,0.6603161508930658
489,35.06991536,44.63904994,63.78148366,146.40509699,8.389688779,27.5819427,8.470304046,10.06974358,-18.234375,-109.0625,-49.15625001,96.3125,29.01062012,150.8748322,643.3789063,0.4165802002,0.537109375,-30.12588501,642.8417969,0.472050904870249,0.7144740388107759
490,35.22605502,44.67129422,63.84711046,146.42431363,8.478373681,27.55802715,8.474145575,10.08373269,-18.2,-108.6625,-49.99375001,96.4875,29.46838379,151.1204376,643.4765625,0.8225250244,1.794921875,-30.55996704,641.6816406,0.5571822589212515,0.7683309353986404
491,35.38219468,44.70353851,63.91273727,146.44353028,8.567058583,27.5341116,8.477987104,10.09772179,-18.165625,-108.2625,-50.83125001,96.6625,31.90441895,152.5628967,642.7402344,1.228637695,2.41015625,-31.84170532,640.3300781,0.645610106787182,0.8218022845750281
492,35.53833434,44.73578279,63.97836408,146.46274692,8.655743485,27.51019606,8.481828634,10.1117109,-18.13125,-107.8625,-51.66875001,96.8375,31.93411255,152.1535034,643.3964844,1.634246826,3.3671875,-31.83856201,640.0292969,0.7371880324992782,0.8748025001035241
493,35.694474,44.76802707,64.04399089,146.48196357,8.744428388,27.48628051,8.485670163,10.12570001,-18.096875,-107.4625,-52.50625001,97.0125,32.25308228,152.5906372,643.625,2.461181641,4.3359375,-32.71276855,639.2890625,0.8317548902471654,0.9272453995752049
