	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d
56	56.00000	0.22000	81.87438	93.84541	7.52548	-15.69767	29.42407	9.23808	22.31767	-40.45450	-7.45535	5.00000	-18.15813	-5.98312	1.99644	-17.24270	-13.44807	-37.02893	-12.22724	119.34198	5.93133	-33.66805	-7.66132	0.39137	0.32590	-0.11753	0.03402	
57	57.00000	0.22400	81.72223	93.47277	6.15152	-15.51072	31.22761	9.82363	22.06542	-40.92164	-7.53606	5.00000	-17.78197	-6.08154	1.76154	2.66215	27.12955	0.30894	-30.76512	33.62396	-47.90070	5.32807	8.14238	0.39128	0.32580	-0.02927	-0.03545	
58	58.00000	0.22800	81.87719	93.59389	6.72060	-15.69800	30.46879	8.84733	22.13400	-40.47585	-7.48156	5.00000	-17.96384	-6.10581	2.18955	-16.24974	29.11455	14.03055	54.30650	-26.21462	-71.07886	13.46481	7.19278	0.39123	0.32552	0.18620	-0.12321	
59	59.00000	0.23200	81.81912	93.89954	6.04326	-15.42415	31.12226	9.96347	22.36631	-41.61915	-7.48127	5.00000	-17.78017	-6.23516	2.11658	-18.29912	-2.34322	-19.08785	74.71925	-1.34164	-79.38308	21.52870	2.56140	0.39115	0.32517	0.40197	-0.15024	
60	60.00000	0.23600	81.73565	94.18431	7.38081	-15.63564	29.82143	10.19207	22.43033	-42.35427	-7.31810	5.00000	-17.95138	-6.28029	2.31097	22.97274	-15.79103	-6.43647	94.48394	38.80229	-77.58082	66.87983	-16.99330	0.39110	0.32506	0.50882	-0.06368	
61	61.00000	0.24000	81.76611	94.65522	7.67671	-15.65169	29.85902	11.34515	22.66853	-43.51671	-6.90299	5.00000	-17.97975	-6.46868	1.80391	27.01122	-45.17336	-20.56744	152.14241	58.37521	-59.91575	67.46761	-14.70235	0.39121	0.32521	0.46279	-0.00238	
62	62.00000	0.24400	81.56979	95.40174	7.82328	-15.63698	29.86246	12.26560	23.15541	-44.74803	-6.71371	5.00000	-17.94188	-6.47843	1.73827	36.44786	-11.63931	-39.65506	89.42011	20.23480	-60.90550	29.94553	8.79130	0.39123	0.32537	0.20592	0.01589	
63	63.00000	0.24800	81.45365	95.35189	7.82424	-15.69662	29.87889	11.97304	23.17319	-44.58393	-6.62526	5.00000	-17.86998	-6.33595	1.42542	44.54523	18.49254	0.96275	-26.61155	-28.29641	-14.46543	27.65245	18.43687	0.39105	0.32544	-0.12013	0.00141	
64	64.00000	0.25200	81.57789	95.15722	8.22872	-15.93332	29.24588	10.95475	23.08763	-43.65856	-6.50926	5.00000	-17.96454	-6.13254	1.52644	25.18496	53.85349	46.92929	-56.80976	-74.36626	6.87256	-1.21991	9.79729	0.39122	0.32540	-0.29312	-0.04629	
65	65.00000	0.25600	81.82948	94.87912	8.02387	-15.98674	29.09155	10.17787	23.10032	-42.87844	-6.67118	5.00000	-18.04388	-6.03679	1.64684	-24.71284	16.63983	41.26719	-97.56448	-44.12698	35.55618	-47.86930	-8.56784	0.39121	0.32535	-0.32334	-0.07575	
66	66.00000	0.26000	81.90800	94.37637	6.62561	-15.89295	30.43420	10.61806	22.97554	-43.06452	-6.90515	5.00000	-17.73512	-6.05049	1.86632	-11.89472	-15.82926	-23.99909	-164.83315	19.14191	44.83408	11.53768	9.43624	0.39147	0.32554	-0.27396	-0.07771	
67	67.00000	0.26400	81.64602	93.56139	7.76364	-15.81221	29.49466	9.28414	22.86885	-41.69687	-6.62684	5.00000	-17.88795	-6.23662	1.62296	-2.99896	-17.08826	-35.97972	-114.74162	72.32240	22.25472	76.93519	12.98136	0.39155	0.32618	-0.17312	-0.05100	
68	68.00000	0.26800	81.62297	93.45209	8.59752	-16.12682	29.11606	9.19944	22.96532	-41.57901	-6.32659	5.00000	-17.84370	-6.34383	1.75500	-57.93271	-22.08120	-8.20029	-46.45616	78.91516	1.97403	33.53098	-14.70669	0.39166	0.32653	-0.08329	0.02944	
69	69.00000	0.27200	81.57957	93.18320	9.12841	-16.26877	28.81460	8.92174	22.74046	-41.34729	-6.31926	5.00000	-17.96284	-6.31452	1.91549	-14.27114	7.82851	11.87530	-30.08966	42.15596	-56.26655	14.69471	1.90429	0.39172	0.32697	-0.02385	0.13212	
70	70.00000	0.27600	81.71764	93.20034	8.40774	-16.30929	29.63550	8.92195	22.82855	-41.77339	-6.19790	5.00000	-17.83431	-6.39974	1.94187	-5.60270	11.06607	-0.22496	-17.29169	48.54328	-91.53407	-13.35185	-5.39122	0.39170	0.32734	0.03431	0.13797	
71	71.00000	0.28000	81.57805	93.04144	8.82549	-16.48180	29.49388	8.15560	22.81897	-41.37302	-6.40036	5.00000	-17.78988	-6.32339	2.05815	-9.06636	-8.91195	26.68299	-34.18960	10.26966	-44.20097	-43.55308	-15.82339	0.39176	0.32727	0.04241	0.05556	
72	72.00000	0.28400	81.94853	92.93330	6.91995	-16.22874	31.14512	8.62398	22.58721	-41.85333	-6.50252	5.00000	-17.66133	-6.33393	1.94178	16.76886	-14.55793	37.12682	11.49935	-64.23504	12.25365	-6.81065	9.05002	0.39188	0.32695	0.02989	-0.13423	
73	73.00000	0.28800	81.88181	93.13367	7.05744	-15.95860	30.67530	8.52278	22.58440	-41.61420	-6.49079	5.00000	-17.78326	-6.21803	1.79581	6.57244	33.93591	-7.23025	45.61581	-106.68698	4.58217	1.01018	-4.07249	0.39210	0.32688	0.02587	-0.29754	
74	74.00000	0.29200	81.88686	93.29926	6.76724	-15.82407	30.43797	9.02814	22.59169	-42.18957	-6.50115	5.00000	-17.77600	-6.12202	2.15208	12.06448	44.01947	-8.76004	62.44738	-111.76498	15.64596	18.02980	0.67956	0.39218	0.32667	0.08947	-0.30947	
75	75.00000	0.29600	81.81261	93.63322	6.40428	-15.59827	30.41006	10.30036	22.62066	-43.13042	-6.35736	5.00000	-17.79036	-6.09643	2.04871	-9.00623	21.54050	-73.83691	106.62444	-59.05902	14.27837	18.46141	5.26547	0.39217	0.32651	0.18876	-0.25708	
76	76.00000	0.30000	81.30065	94.14687	7.88779	-15.73579	28.88606	10.89665	22.76782	-43.80102	-6.36582	5.00000	-17.84831	-5.92310	2.39519	-17.59631	-2.36889	-49.86504	134.50471	3.21102	-29.70191	5.08750	5.25178	0.39218	0.32664	0.31411	-0.10978	
77	77.00000	0.30400	81.41502	94.70834	5.70983	-15.60570	31.10434	13.29886	23.03092	-46.13058	-6.31360	5.00000	-17.44901	-5.93325	2.17672	21.34971	-44.06569	15.62362	67.66217	61.05986	-58.50391	24.86255	-2.03507	0.39213	0.32648	0.45830	0.04042	
78	78.00000	0.30800	81.42310	94.70158	6.62131	-15.85404	30.59488	13.43998	23.24635	-46.61153	-6.13596	5.00000	-17.52414	-6.02401	1.87284	-10.00405	-44.57027	35.58353	26.70224	85.37525	-88.25003	-2.40985	-13.03004	0.39207	0.32640	0.50323	0.12065	
79	79.00000	0.31200	81.69955	94.91830	5.79262	-16.03158	31.70665	14.26841	23.56190	-47.72708	-6.27428	5.00000	-17.39023	-6.08984	1.89436	-33.67212	-57.87137	39.47655	36.77319	40.11766	-39.75359	-4.43597	-0.91735	0.39229	0.32623	0.39920	0.15733	
80	80.00000	0.31600	81.73991	94.97733	6.07007	-15.93090	31.44567	14.33210	23.71718	-47.74746	-6.15228	5.00000	-17.56412	-6.25077	1.66957	-24.08530	-55.13276	1.90529	30.16982	-37.66469	11.36013	-1.44191	3.19704	0.39256	0.32627	0.22660	0.13179	
81	81.00000	0.32000	81.71580	95.15089	5.23931	-15.61772	31.93785	14.88160	23.85208	-48.19740	-6.28115	5.00000	-17.61386	-6.32745	1.64193	-32.03201	26.61275	-32.34862	17.59778	-120.94807	-57.36186	11.01072	16.01937	0.39253	0.32660	0.14057	0.04766	
82	82.00000	0.32400	81.47990	95.11886	5.72530	-15.50592	30.80881	13.89378	23.86208	-47.80581	-6.09840	5.00000	-17.86966	-6.28536	2.13941	-33.78227	-13.34002	-33.51615	-58.62459	-40.62702	-60.05825	14.76363	0.06317	0.39252	0.32715	0.12980	-0.04625	
83	83.00000	0.32800	81.44799	94.67960	5.51581	-15.48389	31.34675	13.80898	23.65285	-47.69596	-6.17409	5.00000	-17.80754	-6.31853	1.81418	6.85726	-4.01477	-21.29987	-84.18522	30.82234	-76.56393	30.76581	-6.96406	0.39269	0.32768	0.05859	-0.11200	
84	84.00000	0.33200	81.31061	94.44095	4.99278	-15.62039	31.76206	13.75391	23.57225	-48.29077	-5.86961	5.00000	-17.57038	-6.20475	2.07263	65.00871	100.15376	-45.53380	-39.47209	1.44051	-103.50337	55.67216	2.40194	0.39274	0.32842	-0.12058	-0.15105	
85	85.00000	0.33600	81.08614	94.35527	6.19210	-15.58111	30.70679	12.66158	23.73352	-47.47310	-5.75060	5.00000	-17.57489	-6.34077	2.11036	18.68404	44.20609	-30.21940	-8.86769	39.80552	34.55376	-5.64182	-2.78217	0.39272	0.32852	-0.31990	-0.09980	
86	86.00000	0.34000	81.06370	94.35492	5.50767	-15.55799	31.58516	13.41158	23.37392	-47.70128	-5.86446	5.00000	-17.38235	-6.23809	2.27784	-15.06292	-9.38321	14.95852	-14.51497	70.23410	123.34482	-18.33578	2.93122	0.39287	0.32816	-0.44883	-0.01473	
87	87.00000	0.34400	81.20998	94.23953	6.21295	-15.57494	31.24858	12.33308	23.29756	-46.18330	-5.86403	5.00000	-17.56943	-6.27432	2.14239	-0.27955	-5.63434	3.78783	15.41591	87.00298	126.50416	-15.96111	1.85167	0.39327	0.32774	-0.45194	0.00224	
88	88.00000	0.34800	81.09788	94.48517	7.89207	-15.90797	29.98649	12.31114	23.21892	-45.67831	-5.98091	5.00000	-17.77633	-6.06716	2.20715	-1.72970	-15.57572	33.44217	28.63839	65.96087	46.67778	-16.45588	-4.02300	0.39355	0.32739	-0.18898	-0.02916	
89	89.00000	0.35200	81.46777	94.38556	6.66921	-15.81826	31.33618	12.76673	23.26591	-46.20799	-5.98363	5.00000	-17.58085	-6.07589	2.02068	6.39163	-17.57671	76.30032	-12.12991	26.55184	-80.93848	10.56229	-6.21276	0.39397	0.32740	0.13876	-0.04065	
90	90.00000	0.35600	81.70923	94.34650	6.94563	-15.85199	31.10950	12.32477	23.49964	-46.33836	-5.89899	5.00000	-17.68866	-6.09069	2.01422	-19.47078	-11.18368	41.16895	-68.38570	21.22423	-126.14436	24.14452	-9.82633	0.39410	0.32759	0.24396	-0.02283	
91	91.00000	0.36000	81.79773	93.83720	7.02654	-15.96254	31.16236	11.68155	23.38808	-46.22203	-5.78424	5.00000	-17.64624	-6.06098	2.09098	-28.30953	25.83828	21.13867	-57.41672	-16.28598	-120.99058	16.36174	-2.64494	0.39404	0.32799	0.17563	0.03818	
92	92.00000	0.36400	81.87621	93.88927	6.91497	-15.91361	31.00865	11.00497	23.66067	-46.09561	-5.76909	5.00000	-17.83634	-6.18731	2.45459	-5.45860	29.54635	2.38914	34.77146	-12.17005	-70.79810	10.36833	5.99708	0.39378	0.32813	0.09397	0.15000	
93	93.00000	0.36800	81.81969	94.10847	5.69959	-16.01070	32.34024	11.95306	23.64772	-47.03713	-5.73023	5.00000	-17.58897	-6.14171	2.37816	-3.21320	-10.16040	-0.71395	3.82723	30.72322	-28.63196	15.84731	3.43529	0.39345	0.32816	0.12316	0.22763	
94	94.00000	0.37200	81.86549	93.93282	6.05178	-16.15955	32.08453	11.14935	23.70576	-46.45690	-5.67104	5.00000	-17.84738	-6.33893	2.39972	3.11006	31.48322	0.00280	-34.73020	-11.93872	-88.29890	19.71720	0.99855	0.39328	0.32816	0.18450	0.22192	
95	95.00000	0.37600	81.82201	93.83621	5.58916	-16.46436	32.35084	10.98022	23.60619	-46.85197	-5.58884	5.00000	-17.94842	-6.18641	2.60059	-18.96654	5.89180	-18.44133	16.55462	-24.77672	-89.13449	6.04082	-1.12097	0.39329	0.32826	0.16090	0.09190	
96	96.00000	0.38000	81.72296	94.05698	4.16947	-16.46955	33.69052	12.36396	23.48206	-48.28371	-5.61645	5.00000	-17.68464	-5.99256	2.60599	-31.05116	-35.87284	-45.43235	7.75905	-38.36039	0.04422	17.60443	-17.65901	0.39318	0.32803	-0.05405	-0.11398	
97	97.00000	0.38400	81.45776	93.89105	5.13319	-16.22409	32.48114	11.43898	23.46689	-47.27150	-5.37693	5.00000	-17.92433	-6.12255	2.55409	7.52232	19.47504	-80.85519	-68.66033	-83.34506	28.62372	37.22283	-12.93077	0.39363	0.32770	-0.36342	-0.26784	
98	98.00000	0.38800	81.08080	93.50998	5.01316	-16.08061	32.21348	11.20065	23.10749	-46.98682	-5.27493	5.00000	-17.78000	-5.88447	2.70341	-29.68382	-7.64683	-78.80531	-66.73304	-40.27995	106.31269	-1.81708	8.68688	0.39339	0.32800	-0.51571	-0.30133	
99	99.00000	0.39200	80.82574	93.36348	4.87126	-15.71891	32.41156	11.81547	22.85235	-46.76814	-5.41056	5.00000	-17.63163	-5.87916	2.74656	-35.09277	-59.13529	-62.54640	-53.01435	16.67300	190.41893	4.49073	6.15917	0.39340	0.32808	-0.55855	-0.23036	
100	100.00000	0.39600	80.58668	93.08540	5.64868	-15.48822	31.73444	11.31588	22.70137	-45.56902	-5.27626	5.00000	-17.69980	-6.00444	2.51218	16.59737	-5.24068	-67.88298	-60.89889	12.38773	161.05786	14.60252	2.14397	0.39374	0.32840	-0.53594	-0.10939	
101	101.00000	0.40000	80.29139	92.87680	7.28229	-15.53539	30.18750	10.28646	22.41239	-44.06884	-5.33774	5.00000	-17.98502	-5.97284	2.56181	-30.97703	-27.44185	-1.47023	11.29596	43.69970	123.13951	-29.65989	-5.34680	0.39395	0.32838	-0.33526	-0.00540	
102	102.00000	0.40400	80.57236	93.17165	6.09212	-15.54114	31.65654	10.79031	22.54428	-44.09817	-5.51286	5.00000	-17.78460	-6.07755	2.52497	-41.89635	-24.42192	60.11245	37.13994	43.61590	-12.33101	-53.37016	-6.70513	0.39450	0.32807	0.02693	0.02486	
103	103.00000	0.40800	80.77082	93.17523	6.04988	-15.65185	31.72448	10.11021	22.76070	-44.00498	-5.75520	5.00000	-17.83037	-6.20125	2.69401	20.28796	83.37022	79.62072	29.58256	-60.33995	-190.57648	-29.90765	2.41880	0.39450	0.32793	0.39928	0.01433	
104	104.00000	0.41200	81.21172	93.40874	5.90094	-15.91840	31.35753	9.37171	22.93302	-44.31315	-5.75912	5.00000	-18.10177	-6.12862	3.03166	19.59694	106.63598	121.57650	41.93356	-107.63877	-237.56523	4.14192	-0.06901	0.39407	0.32809	0.61744	0.03206	
105	105.00000	0.41600	81.74386	93.51005	5.62277	-16.14322	31.27376	8.89059	23.01921	-44.78227	-5.70501	5.00000	-18.35019	-6.12161	3.37370	9.74984	36.43947	98.55337	37.65543	-34.49512	-158.21082	45.20497	-1.75571	0.39456	0.32775	0.56479	0.07122	
106	106.00000	0.42000	81.99948	93.71554	5.48159	-16.20918	31.48471	9.09627	23.31604	-45.32552	-5.36769	5.00000	-18.37983	-6.26847	3.24212	5.58796	-32.92122	74.94314	66.42919	32.82648	-11.11115	71.39163	-1.26301	0.39439	0.32854	0.28663	0.09732	
107	107.00000	0.42400	82.34573	94.05241	4.63259	-16.36284	32.48652	10.11267	23.39940	-45.99380	-5.11170	5.00000	-18.26549	-6.28448	3.08533	17.96644	-20.25010	30.55506	87.16087	7.82789	111.73592	81.43730	4.45654	0.39484	0.32893	-0.08983	0.05292	
108	108.00000	0.42800	82.24351	94.40897	6.23897	-16.44873	30.82143	9.82790	23.45508	-45.10320	-4.75976	5.00000	-18.57237	-6.25590	2.93242	-20.61980	-25.29858	-29.37556	77.91747	-24.64283	212.43857	61.64319	-1.68713	0.39479	0.32940	-0.45541	-0.07180	
109	109.00000	0.43200	82.11028	94.65878	5.14283	-16.04961	31.80084	11.65736	23.33494	-45.71151	-4.63347	5.00000	-18.25067	-6.21327	3.04542	-36.19425	-26.42933	-35.33149	19.31448	-31.48074	217.96405	31.71422	-2.78535	0.39519	0.32927	-0.61306	-0.22658	
110	110.00000	0.43600	81.96450	94.59626	6.65071	-15.99179	30.17284	10.64865	23.35368	-44.11280	-4.52710	5.00000	-18.52937	-6.13617	3.00769	-12.76770	0.16594	-61.72768	17.71167	-27.09899	113.21698	39.32824	-0.86645	0.39489	0.32923	-0.42652	-0.35883	
111	111.00000	0.44000	81.61592	94.81205	5.11588	-15.56991	31.61040	12.90990	23.06938	-45.95692	-4.35560	5.00390	-18.01348	-5.94340	3.17283	-39.11283	5.97635	-72.42594	-16.86346	31.76114	-28.62327	14.55379	-6.82948	0.39470	0.32966	-0.06624	-0.36524	
112	112.00000	0.44400	81.38509	94.49921	7.51905	-15.76608	29.58939	10.71615	23.26007	-44.40311	-4.39364	5.00000	-18.31433	-5.98922	3.35975	-17.80494	51.85546	-36.79577	-66.57345	63.11858	-174.45247	-8.86696	-3.55939	0.39520	0.32841	0.27396	-0.24780	
113	113.00000	0.44800	81.32240	94.27899	8.46729	-16.06393	28.88989	9.73784	23.12989	-44.43774	-4.43045	5.00000	-18.43603	-5.89523	3.66816	-6.72626	56.17579	-23.02647	-56.57135	22.12255	-185.86916	-22.32504	-2.79887	0.39527	0.32781	0.42728	-0.14109	
114	114.00000	0.45200	81.20102	94.06407	9.40963	-16.06583	27.94875	8.98255	23.04429	-44.29663	-4.55390	5.00003	-18.64393	-5.96751	3.81788	-6.59853	22.50354	19.00893	-26.19759	2.19756	-100.29040	-12.14403	-10.78097	0.39541	0.32709	0.36999	-0.03212	
115	115.00000	0.45600	81.47449	94.09763	9.37318	-16.39372	28.03679	8.84173	22.90949	-44.41507	-4.50252	4.92250	-18.80136	-5.85142	3.87346	1.67146	-20.77665	44.34752	-42.24142	29.70302	-6.61954	7.22930	-49.71717	0.39531	0.32705	0.18729	0.03351	
116	116.00000	0.46000	81.55631	93.75213	8.24344	-16.37204	29.30551	9.72650	22.69474	-45.03433	-4.47017	4.59441	-18.51278	-5.86331	3.64247	1.94775	-15.33836	33.24386	-4.59474	-5.32209	72.22375	2.84973	-63.92399	0.39569	0.32679	0.00340	0.01913	
117	117.00000	0.46400	81.74030	94.06563	8.89810	-16.50874	28.44979	9.69102	22.55333	-44.62244	-4.45342	4.39885	-18.92088	-5.71441	3.72731	-8.11166	56.35471	14.29434	41.15798	-39.19572	26.23927	6.58409	-55.55821	0.39600	0.32672	-0.08996	0.00022	
118	118.00000	0.46800	81.67089	94.08407	8.83411	-16.50740	28.42553	9.27938	22.71373	-44.41198	-4.39660	4.14372	-18.91026	-5.68230	4.14687	-19.33814	9.48644	-28.15787	35.79483	37.90353	40.59665	15.95364	-94.42186	0.39650	0.32671	-0.07617	-0.02619	
119	119.00000	0.47200	81.51500	94.35264	9.66121	-16.32590	28.02177	9.43432	22.90890	-44.06023	-4.31523	3.64329	-19.08085	-5.82091	3.94910	-8.49830	-50.68696	-1.47611	68.95219	70.33014	105.25066	26.62913	-102.18100	0.39737	0.32652	-0.04617	-0.04303	
120	120.00000	0.47600	81.66035	94.62949	8.23184	-16.01354	29.56732	10.39785	23.06422	-44.59963	-4.19694	3.33044	-18.88200	-5.96606	3.80926	-8.11925	-2.12242	16.76256	59.08809	7.92358	107.56119	37.42840	-112.77034	0.39776	0.32655	-0.21248	-0.08255	
121	121.00000	0.48000	81.64906	94.81918	9.17925	-15.96929	28.54734	9.98013	23.07772	-43.70219	-4.04931	2.74567	-19.13494	-6.01673	4.00926	-14.66002	36.78292	2.63669	45.56993	-29.77877	119.10140	44.39911	-135.99937	0.39856	0.32674	-0.50238	-0.17065	
122	122.00000	0.48400	81.68140	94.99341	9.92912	-16.02732	27.69723	9.11210	23.11849	-42.46426	-3.88430	2.24196	-19.17934	-6.03094	4.22085	-9.28726	9.87659	-10.53383	22.37524	-14.84117	171.03494	55.02247	-111.78468	0.39926	0.32669	-0.68703	-0.25983	
123	123.00000	0.48800	81.56384	94.99864	12.73363	-16.25783	25.01386	7.18838	23.07676	-39.76510	-3.65522	1.84722	-19.65880	-6.08355	4.14034	-14.24290	5.46973	-27.37037	86.40925	-42.18436	175.85887	45.19750	-114.05405	0.39984	0.32681	-0.62968	-0.27187	
124	124.00000	0.49200	81.45684	95.68877	12.05230	-15.92536	25.32133	8.57761	23.13901	-40.56551	-3.55977	1.32555	-19.49358	-5.98045	4.36313	-15.39708	41.12163	-35.17380	122.31486	-52.44880	89.12781	19.39956	-144.40981	0.40052	0.32673	-0.44584	-0.21044	
125	125.00000	0.49600	81.28628	95.96146	13.11706	-15.88971	24.22526	8.34541	23.18235	-40.11647	-3.51150	0.69135	-19.72368	-5.87743	4.59176	-3.81236	19.45653	-11.81009	89.59264	30.55658	12.42930	3.01997	-156.12518	0.40136	0.32671	-0.18645	-0.14977	
126	126.00000	0.50000	81.36308	96.39284	13.06459	-15.93440	24.59212	8.86064	23.39647	-40.72615	-3.52258	0.08192	-19.74948	-5.81237	4.54397	15.87805	0.97893	-9.87116	65.22097	84.92154	-71.56097	-5.20561	-142.55566	0.40220	0.32665	0.07872	-0.10929	
127	127.00000	0.50400	81.20752	96.47803	13.82576	-15.95480	24.22284	8.40558	23.77877	-40.74562	-3.53176	-0.43584	-19.84173	-5.97014	4.46831	32.41243	-1.25615	-35.28467	-28.42381	96.74222	-122.98042	2.07584	-135.05327	0.40303	0.32657	0.25420	-0.14710	
128	128.00000	0.50800	81.07970	96.16311	14.35493	-16.38660	24.12641	7.87204	23.64930	-40.80465	-3.48977	-0.97586	-19.86441	-5.87400	4.25220	26.95063	-5.11313	-7.07168	-76.44412	59.16295	-120.84144	30.47411	-154.55139	0.40404	0.32622	0.33511	-0.22456	
129	129.00000	0.51200	81.14423	95.87305	13.90934	-16.28305	24.61544	7.91745	23.66031	-41.26601	-3.28381	-1.64359	-19.68564	-6.12721	4.19539	20.35625	27.37512	-17.82226	-7.87057	-31.30764	-73.33052	58.54506	-151.05438	0.40511	0.32596	0.29835	-0.26795	
130	130.00000	0.51600	80.93484	96.11157	14.35874	-16.36522	23.87225	8.45566	23.51645	-41.92705	-3.02500	-2.15921	-19.71057	-6.00854	4.29613	15.49698	42.14809	-12.72061	46.41565	-107.68395	-25.23522	58.31971	-132.29082	0.40612	0.32580	0.18146	-0.26254	
131	131.00000	0.52000	81.03905	96.24496	13.07704	-16.10391	24.55322	9.06884	23.62140	-42.52366	-2.81689	-2.68909	-19.62844	-5.90485	4.40050	1.68418	6.90571	34.63458	9.07494	-88.66642	-10.28630	58.36482	-121.44765	0.40696	0.32577	0.12710	-0.17484	
132	132.00000	0.52400	81.21693	96.19062	14.56661	-16.23489	22.96303	8.00520	23.54840	-41.59655	-2.54970	-3.13255	-20.07753	-5.85359	4.31884	0.72682	-30.13444	32.59970	-23.18223	-9.04839	-36.11480	82.02158	-116.78762	0.40789	0.32583	0.06222	-0.06214	
133	133.00000	0.52800	81.29976	96.06372	13.96407	-16.15233	23.62892	8.09367	23.63151	-41.91876	-2.15161	-3.63440	-19.94671	-5.80411	4.13589	-5.63189	8.50889	56.96352	6.44114	-16.84585	-75.76476	109.53663	-143.79898	0.40877	0.32584	-0.06777	0.05311	
134	134.00000	0.53200	81.66880	96.22812	12.87406	-15.98901	24.45500	8.07722	23.57882	-42.26853	-1.67169	-4.29544	-19.98775	-5.78452	4.46489	8.02260	9.28282	56.91566	9.70001	6.88120	27.27095	127.54173	-155.33592	0.40945	0.32602	-0.28240	0.06679	
135	135.00000	0.53600	81.75090	96.12421	14.12234	-15.87644	23.53122	6.73805	23.56597	-40.45852	-1.14233	-4.88229	-20.25947	-6.07137	4.16590	22.90643	-13.32220	-17.22699	15.42185	43.39181	179.62006	109.06235	-184.70973	0.41026	0.32582	-0.55911	-0.05662	
136	136.00000	0.54000	81.53191	96.35410	14.36933	-15.81088	23.36479	6.79350	23.17495	-39.65481	-0.80656	-5.77624	-20.29338	-5.93242	4.18570	21.56430	2.25690	-30.43669	17.76422	30.57712	215.22401	57.77478	-223.69162	0.41121	0.32566	-0.62258	-0.18201	
137	137.00000	0.54400	81.50818	96.26235	14.48251	-15.48852	23.42925	6.57192	23.04086	-38.58337	-0.67265	-6.67787	-20.24923	-6.20339	4.03968	21.37659	4.29151	-17.78683	27.41350	29.12601	149.23065	35.45866	-210.65959	0.41209	0.32502	-0.39226	-0.25308	
138	138.00000	0.54800	81.38926	96.54650	14.88536	-15.48713	23.10067	6.51405	22.97599	-38.20381	-0.51026	-7.47572	-20.32166	-6.12084	4.05966	33.64125	51.78131	-17.28527	47.56843	-19.47982	-7.70531	21.77730	-183.64287	0.41308	0.32465	-0.06771	-0.25368	
139	139.00000	0.55200	81.36993	96.62223	15.11967	-15.46275	22.65932	5.75746	23.05349	-37.89536	-0.49610	-8.16601	-20.48361	-6.02376	4.18236	40.46704	50.66169	30.63489	52.86102	-39.62130	-100.45493	11.83271	-177.36487	0.41401	0.32437	0.08333	-0.20609	
140	140.00000	0.55600	81.63334	96.97080	14.09266	-15.25035	23.54828	5.92481	23.46258	-38.46503	-0.42246	-8.91910	-20.41070	-6.02933	4.16465	27.12271	52.00391	83.25561	92.21650	-42.93842	-93.50398	53.62186	-173.72609	0.41497	0.32462	0.02498	-0.20375	
141	141.00000	0.56000	82.03718	97.34438	13.86023	-15.28139	23.53061	5.58859	23.59040	-38.48829	-0.05988	-9.56846	-20.51495	-5.95262	4.41115	16.63860	38.13696	90.77397	33.18937	-31.30596	-25.33635	67.65342	-232.03130	0.41616	0.32473	-0.13966	-0.22260	
142	142.00000	0.56400	82.35786	97.22861	13.47260	-15.13605	23.89601	5.06026	23.64715	-37.87559	0.12464	-10.78478	-20.59051	-5.94590	4.35939	63.74685	15.39065	77.84219	2.13084	-2.54163	3.25226	67.19781	-277.94803	0.41793	0.32509	-0.12185	-0.21594	
